OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
527,123578,699624,40.697272,-73.803082,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707243,1035910,2549,LIBERTY AVENUE  SL 5F W OF 150TH STREET,E,46241,POSTERS,-8215721.507,4967791.377
528,121173,695822,40.8271,-73.88795,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30661985,1029387,1315,WESTCHESTER AVENUE  NL 75F E OF LONGFELLOW AVENUE,W,32909,POSTERS,-8225168.97,4986872.306
529,141149,730368,40.696827,-73.96282,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30839012,1115262,4049,BQE 1.5mi N/O Manhattan Bridge,N,232706,BULLETINS,-8233503.46,4967726.039
530,108010,442538,40.69577,-73.7439,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479669,523372,50342,LINDEN BOULEVARD  SL 100F E OF SPRINGFIELD BOULEVARD,W,26424,JR POSTERS,-8209133.397,4967570.844
531,107164,436305,40.713319,-73.993631,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481536,503857,1054,MANHATTAN BRIDGE N/O HENRY STREET,SW,328034,BULLETINS,-8236933.325,4970147.801
532,126496,713706,40.5251,-74.2367,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755560,1070023,2014,OUTERBRIDGE CROSSING SI SIDE F/W,W,327802,BULLETINS,-8263991.642,4942544.373
533,118296,682361,40.848881,-73.845062,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650830,1009704,1688,EASTCHESTER ROAD  EL 50F N OF BASSETT AVENUE,N,44218,POSTERS,-8220394.699,4990077.134
534,118348,682464,40.637272,-73.926407,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650844,1009963,1740,KINGS HIGHWAY  WL 75F N OF PRESTON COURT,N,52273,POSTERS,-8229449.983,4958985.693
535,106711,463771,40.71527,-73.88832,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481214,503022,828,69TH STREET  EL 75F N OF JUNIPER VALLEY ROAD,N,40049,POSTERS,-8225210.158,4970434.334
536,123773,707570,40.661698,-73.931447,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30717146,1047512,1784,UTICA AVENUE WL 5F N OF MIDWOOD STREET,S,47381,POSTERS,-8230011.034,4962569.531
537,123419,699271,40.5809,-74.0984,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30704503,1035504,1094,HYLAN BOULEVARD S/O JEFFERSON AVENUE,SW,150224,BULLETINS,-8248596.157,4950719.667
538,118278,682330,40.68116,-73.873177,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650839,1009639,1728,ATLANTIC AVENUE  SL 50F E OF EUCLID AVENUE,E,46324,POSTERS,-8223524.447,4965425.979
539,107412,436590,40.761652,-73.839562,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496270,504309,5047,VAN WYCK EXPWY S/O NORTHERN BLVD,N,684134,BULLETINS,-8219782.442,4977248.701
540,107190,436330,40.65525,-73.76635,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481507,503894,5043,ROCKAWAY BLVD  EL 25F S OF FARMERS BLVD,N,179998,BULLETINS,-8211632.52,4961623.338
541,107126,436236,40.82764,-73.91311,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30656924,1013654,1306,MELROSE AVENUE  WL 5F S OF E 165TH STREET,N,58139,POSTERS,-8227969.768,4986951.748
542,120234,693697,40.716251,-73.744408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659642,1025256,2544,HEMPSTEAD AVENUE  NL 75F E OF JAMAICA AVENUE,W,60757,POSTERS,-8209189.947,4970578.412
543,108931,444408,40.61273,-74.07141,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496325,529278,412,TOMPKINS AVENUE  WL 50F N OF CLIFTON AVENUE,S,28325,POSTERS,-8245591.644,4955386.156
544,119480,684485,40.839272,-73.877167,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650893,1013316,70591,WYATT STREET NL 75F E OF DEVOE AVENUE,E,22190,JR POSTERS,-8223968.612,4988663.148
545,123760,707555,40.83695,-73.921099,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711087,1047453,1336,JEROME AVENUE  WL 150F N OF E 167TH STREET,S,66033,POSTERS,-8228859.1,4988321.492
546,120965,694363,40.877129,-73.838608,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659631,1026584,1308,E 222ND STREET  SL 50F W OF GIVAN AVENUE,E,24562,POSTERS,-8219676.243,4994235.077
547,108008,442514,40.71258,-73.93708,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636398,980258,50637,GRAND STREET  NL 5F E OF CATHERINE STREET,W,29006,JR POSTERS,-8230638.096,4970039.27
548,112254,664897,40.677361,-73.931124,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635695,983126,2512,ATLANTIC AVENUE  SL 75F W OF UTICA AVENUE,E,104830,POSTERS,-8229975.078,4964868.332
549,108082,443740,40.767821,-73.907386,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659647,1027855,20107,44TH STREET  EL 200F S OF ASTORIA BOULEVARD,N,31501,JR POSTERS,-8227332.575,4978155.398
550,107264,436407,40.65152,-73.90945,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30656928,1015294,1756,DITMAS AVENUE NL 50F E OF ROCKAWAY PARKWAY,E,40706,POSTERS,-8227562.339,4961076.032
551,106749,435820,40.700422,-73.904911,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481236,503106,970,MYRTLE AVENUE NL 5F W OF CATALPA AVENUE,E,53905,POSTERS,-8227057.06,4968253.894
552,108012,442561,40.69031,-73.84105,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496302,523410,50105,ATLANTIC AVENUE  SL 5F E OF 104TH STREET,W,65061,JR POSTERS,-8219948.086,4966769.217
553,113091,673090,40.653931,-74.011871,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635769,995214,41046,2ND AVENUE  WL 5F N OF 42ND STREET,S,25003,JR POSTERS,-8238963.792,4961429.797
554,107443,436629,40.63247,-73.94742,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480574,505023,689,NOSTRAND AVENUE  EL 50F S OF FLATBUSH AVENUE,W,52523,POSTERS,-8231789.14,4958281.287
555,125630,712310,40.6471,-73.9158,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30746577,1065649,1823,DITMAS AVENUE  SL 5F W OF E 89TH STREET,E,28494,POSTERS,-8228269.218,4960427.522
556,107287,436423,40.68009,-73.97532,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480622,504046,603,FLATBUSH AVENUE WL 5F N OF 6TH AVENUE,S,120016,POSTERS,-8234894.954,4965268.913
557,118194,679817,40.675308,-73.890328,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650843,1008810,1739,LIBERTY AVENUE  NL 50F W OF HENDRIX STREET,E,26308,POSTERS,-8225433.688,4964566.99
558,111858,366352,40.75198,-73.93192,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635704,983864,2521,NORTHERN BOULEVARD  SL 5F W OF HONEYWELL STREET,E,72963,POSTERS,-8230063.688,4975827.314
559,119542,684678,40.85944,-73.903236,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650813,1013852,1302,JEROME AVENUE  EL 150F N OF E 183RD STREET,N,68415,POSTERS,-8226870.6,4991631.151
560,162092,458625,40.75327,-73.90691,,,96453,30922633,1156307,30033,NORTHERN BOULEVARD CL 5F E OF BROADWAY,W,0,Digital,-8227279.587,4976016.879
561,135353,724658,40.666487,-73.994618,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30790081,1101379,4045,GOWANUS EXPWY @PROSPECT EXPWY MERGE,S,120715,BULLETINS,-8237043.197,4963272.338
562,126221,713349,40.725256,-74.007477,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752479,1068762,1202,HUDSON STREET @ DOMINICK STREET,S,187303,BULLETINS,-8238474.655,4971901.06
563,108059,443363,40.72401,-73.72577,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481461,524570,20050,JERICHO TURPIKE  SL 5F E OF 246TH STREET,W,42383,JR POSTERS,-8207115.175,4971718.037
564,108021,442700,40.65735,-73.76822,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30640233,998529,50656,GUY BREWER BOULEVARD  WL 25F S OF 149TH ROAD,S,20170,JR POSTERS,-8211840.687,4961931.486
565,113089,673090,40.653931,-74.011871,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635678,995200,1709,2ND AVENUE  WL 50F N OF 42ND STREET,N,37269,POSTERS,-8238963.792,4961429.797
566,124254,709068,40.842418,-73.90384,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736900,1053691,1345,WEBSTER AVENUE  EL 5F N OF BELMONT STREET,N,28460,POSTERS,-8226937.837,4989126.067
567,107197,436343,40.768418,-73.908295,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496262,503911,5006,ASTORIA BOULEVARD E/O STEINWAY STREET F/W,W,71113,BULLETINS,-8227433.765,4978243.147
568,123577,699624,40.697272,-73.803082,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707242,1035909,2548,LIBERTY AVENUE  SL 5F W OF 150TH STREET,E,46241,POSTERS,-8215721.507,4967791.377
569,108024,442712,40.59282,-73.78462,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479747,523635,50599,ROCKAWAY BEACH BLVD  NL 5F E OF BEACH 54TH STREET,E,12359,JR POSTERS,-8213666.327,4952466.958
570,116884,679104,40.839256,-73.842625,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644975,1006584,1674,COMMERCE AVENUE  SL 75F E OF WESTCHESTER AVENUE,E,14737,POSTERS,-8220123.414,4988660.794
571,121130,695555,40.71054,-73.93354,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30661990,1028890,41057,MORGAN AVENUE  WL 5F S OF STAGG STREET,N,38935,JR POSTERS,-8230244.025,4969739.677
572,118344,682462,40.680148,-73.761799,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650862,1009953,2542,MERRICK BOULEVARD  NL 75F W OF FARMERS BOULEVARD,W,46659,POSTERS,-8211125.905,4965277.427
573,126140,713224,40.7318,-74.0038,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30751971,1068390,1107,7th Ave @ Commerce Street,E,273997,BULLETINS,-8238065.333,4972862.35
574,121117,695438,40.575722,-73.979745,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30667506,1027884,4536,SURF AVENUE NL 5F W OF W 12TH  STREET,SE,108797,BULLETINS,-8235387.542,4949960.748
575,112835,671909,40.675708,-73.900444,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635765,991753,41042,ATLANTIC AVENUE  NL 5F W OF WILLIAMS AVENUE,E,111357,JR POSTERS,-8226559.796,4964625.702
576,119479,684485,40.839272,-73.877167,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650892,1013315,70590,WYATT STREET NL 75F E OF DEVOE AVENUE,E,22190,JR POSTERS,-8223968.612,4988663.148
577,143846,732356,40.770772,-73.834074,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30849153,1119621,5076,WHITESTONE EXPWY 1mi S/O WHITESTONE BRIDGE,S,526081,BULLETINS,-8219171.521,4978589.155
578,121152,435257,40.81308,-73.90032,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30661988,1029091,1320,SOUTHERN BOULEVARD  EL 5F S OF LEGGETT AVENUE,N,147317,POSTERS,-8226545.992,4984809.978
579,107300,436444,40.7514,-73.9153,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480938,504081,144,48TH STREET WL 25F N OF 37TH AVENUE,S,40085,POSTERS,-8228213.558,4975742.085
580,107435,436618,40.67795,-73.97377,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481465,504355,4011,FLATBUSH & 7TH AVE .3MI S/O BARCLAYS CTR,S,155797,BULLETINS,-8234722.409,4964954.788
581,108904,444379,40.63402,-74.12566,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496376,529219,467,CASTLETON AVENUE  NL 5F E OF CLOVE ROAD,W,21859,POSTERS,-8251630.726,4958508.651
582,112068,664562,40.85211,-73.89785,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635660,982280,1650,WEBSTER AVENUE  EL 5F S OF E 180TH STREET,N,93370,POSTERS,-8226271.033,4990552.335
583,106695,436637,40.73314,-74.00366,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481544,502997,1038,7TH AVENUE S/O CHRISTOPHER STREET,N,330641,BULLETINS,-8238049.748,4973059.202
584,126207,713324,40.726909,-73.991877,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752496,1068733,1219,BOWERY S/O E 4TH ST,N,181219,BULLETINS,-8236738.071,4972143.87
585,107423,436604,40.862173,-73.896228,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481569,504334,7014,E FORDHAM ROAD SL 5F W OF VALENTINE AVENUE,E,248352,BULLETINS,-8226090.473,4992033.419
586,124773,711046,40.6637,-73.9582,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30720365,1061969,1819,EMPIRE BOULEVARD  NL 250F W OF BEDFORD AVENUE,W,47499,POSTERS,-8232989.164,4962863.327
587,123289,698980,40.647137,-73.916218,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711089,1034911,41060,DITMAS AVENUE  NL 5F E OF E 88TH STREET,W,23686,JR POSTERS,-8228315.749,4960432.95
588,111979,664150,40.652954,-73.920154,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635759,981331,41033,REMSEN AVENUE  WL 5F N OF CHURCH AVENUE,S,57521,JR POSTERS,-8228753.903,4961286.441
589,125495,712004,40.7148,-73.9306,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736906,1064726,1903,GRAND STREET  NL 5F E OF METROPOLITAN AVENUE,E,42520,POSTERS,-8229916.746,4970365.307
590,108907,444381,40.5441,-74.2331,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496382,529459,492,ARTHUR KILL ROAD NL 5F W OF JOHNSON ST,E,28093,POSTERS,-8263590.892,4945327.311
591,107340,436509,40.81681,-73.93008,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481448,504182,7026,MAJOR DEEGAN EXPRESSWAY S/O E 149TH STREET,N,387658,BULLETINS,-8229858.86,4985358.615
592,107374,436550,40.721226,-73.844468,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481503,504240,5039,QUEENS BOULEVARD W/O CONTINENTAL AVENUE,W,220727,BULLETINS,-8220328.576,4971309.114
593,120930,694315,40.7566,-73.9887,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659755,1026542,30099,42ND ST BTW 7TH & 8TH AVE,N,257630,Digital,-8236384.409,4976506.238
594,119506,684550,40.846432,-73.901649,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650895,1013455,70593,WEBSTER AVENUE  EL 75F N OF E 176TH STREET,S,66521,JR POSTERS,-8226693.936,4989716.739
595,123774,707570,40.661698,-73.931447,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30717147,1047513,1785,UTICA AVENUE WL 5F N OF MIDWOOD STREET,S,47381,POSTERS,-8230011.034,4962569.531
596,126203,713315,40.723523,-73.995823,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752477,1068724,1200,PRINCE STREET @  MULBERRY,E,84216,BULLETINS,-8237177.337,4971646.504
597,108773,444221,40.74808,-73.93975,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496256,528198,1000,JACKSON AVENUE  SL 100F W OF QUEENS STREET,E,56764,POSTERS,-8230935.319,4975254.233
598,126213,713345,40.871314,-73.914595,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752491,1068754,1214,W 218TH ST W/O BROADWAY,E,86918,BULLETINS,-8228135.078,4993378.998
599,112257,664897,40.677361,-73.931124,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635762,983522,41039,ATLANTIC AVENUE  SL 75F W OF UTICA AVENUE,E,63038,JR POSTERS,-8229975.078,4964868.332
600,108040,442832,40.6752,-73.89067,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479203,523832,40545,LIBERTY AVENUE  NL 5F E OF HENDRIX STREET,W,17889,JR POSTERS,-8225471.759,4964551.138
601,107358,436537,40.6983,-73.81485,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481519,504218,5049,VAN WYCK EXPWY WL 5F N OF ATLANTIC AVENUE,S,590809,BULLETINS,-8217031.515,4967942.317
602,118549,683705,40.679562,-73.761162,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650890,1011882,50666,FARMERS BOULEVARD  EL 50F N OF MERRICK BOULEVARD,N,28610,JR POSTERS,-8211054.994,4965191.408
603,107994,442447,40.6476,-73.91549,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635735,523229,40353,DITMAS AVENUE  NL 5F W OF E 89TH STREET,E,31450,JR POSTERS,-8228234.709,4960500.88
604,107587,436777,40.61059,-73.9242,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481449,504601,4004,FLATBUSH AVENUE WL 50F N OF AVENUE U,S,188651,BULLETINS,-8229204.301,4955072.348
605,107824,437134,40.706116,-73.93183,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491967,505145,678,MORGAN AVENUE  WL 5F S OF HARRISON PLACE,N,35684,POSTERS,-8230053.669,4969090.005
606,106770,435843,40.83186,-73.94138,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480400,503147,75,W 155TH STREET  NL 5F E OF ST NICHOLAS AVENUE,W,65481,POSTERS,-8231116.77,4987572.596
607,123631,699696,40.828522,-73.911644,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707234,1038710,1339,WEBSTER AVENUE  EL 50F N OF E 166TH STREET,S,66128,POSTERS,-8227806.574,4987081.505
608,107284,436420,40.65056,-73.94967,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480585,504042,692,CHURCH AVENUE SL 5F E OF NOSTRAND AVENUE,W,178668,POSTERS,-8232039.609,4960935.176
609,123761,707555,40.83695,-73.921099,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711088,1047454,1337,JEROME AVENUE  WL 150F N OF E 167TH STREET,S,66033,POSTERS,-8228859.1,4988321.492
610,107251,684456,40.729,-73.95066,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491966,504007,672,MCGUINNESS BOULEVARD  EL 5F S OF CALYER STREET,S,83773,POSTERS,-8232149.815,4972451.028
611,124251,709068,40.842418,-73.90384,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736897,1053688,1342,WEBSTER AVENUE  EL 5F N OF BELMONT STREET,S,35134,POSTERS,-8226937.837,4989126.067
612,107640,436853,40.70721,-73.95081,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480329,504725,722,UNION AVENUE WL 75F S OF S 4TH STREET,N,56011,POSTERS,-8232166.513,4969250.657
613,111259,442432,40.696442,-73.973665,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635754,948714,41023,PARK AVENUE  NL 5F W OF CARLTON AVENUE,E,58789,JR POSTERS,-8234710.72,4967669.511
614,123765,707556,40.813295,-73.884252,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711083,1047458,1328,HUNTS POINT AVENUE  EL 150F N OF LONGFELLOW AVENUE,S,30015,POSTERS,-8224757.31,4984841.601
615,107648,436862,40.69841,-73.93492,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480348,504739,568,BUSHWICK AVENUE  EL 100F N OF STANWIX STREET,S,84500,POSTERS,-8230397.646,4967958.468
616,110957,614969,40.841361,-73.916956,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30598604,898824,1642,JEROME AVENUE  EL 5F N OF MACOMBS ROAD,S,71679,POSTERS,-8228397.903,4988970.532
617,107097,436153,40.74626,-73.89339,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480994,503626,997,ROOSEVELT AVENUE  SL 200F E OF 72ND STREET,W,51326,POSTERS,-8225774.548,4974986.807
618,107606,436813,40.642,-73.95775,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481473,504652,4019,FLATBUSH AVENUE  S/O DORCHESTER ROAD,N,173741,BULLETINS,-8232939.07,4959679.293
619,133720,723147,40.66616,-73.785177,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30773549,1096581,5073,BELT PKWY @JFK,W,319594,BULLETINS,-8213728.332,4963224.347
